@relation pola_csv

@attribute H numeric
@attribute G numeric
@attribute Epoch {K161D,K15CO,K1642}
@attribute M numeric
@attribute Peri. numeric
@attribute Node numeric
@attribute Incl. numeric
@attribute e numeric
@attribute n numeric
@attribute a numeric
@attribute #Obs numeric
@attribute #Opp numeric
@attribute rms numeric
@attribute Per {M-v,M-h,M-c,M-N}
@attribute ts {3Eh,8.0,38h,08h}
@attribute Hazard {T,F}

@data
-0.250165,0.15,K161D,0.670309,0.984463,1.163561,-0.903828,0.158502,0.771397,-0.995914,1.238589,-0.094101,0.35,M-v,3Eh,T
-1.173039,0.15,K161D,0.465577,-1.111003,1.293462,0.571306,0.619303,0.295191,0.750279,-0.338188,-0.456026,0.42,M-v,3Eh,T
-1.140079,0.15,K161D,-0.202339,1.645203,-0.661388,1.692418,0.451319,0.288308,0.808814,-0.319133,0.267825,0.49,M-v,38h,T
1.628543,0.15,K161D,-0.317663,1.353701,-0.434682,-0.945113,0.283321,0.663865,-0.791047,-0.385824,-0.456026,0.59,M-v,3Eh,T
-1.238958,0.15,K161D,0.533323,-0.913777,-0.835631,0.935665,0.582844,0.347894,0.367254,0.414473,0.62975,0.34,M-v,3Eh,T
-0.316084,0.15,K161D,-0.155843,-0.089421,0.537788,-0.810225,0.539035,0.269377,0.982561,-0.409643,-0.456026,0.44,M-v,3Eh,T
-0.546803,0.15,K161D,-0.668336,-1.079033,1.278689,-0.913178,0.718106,0.434627,-0.08914,-0.36677,-0.456026,0.44,M-v,3Eh,T
-0.579763,0.15,K161D,1.466881,0.762758,-0.247705,1.876231,0.413314,0.35671,0.312495,-0.36677,-0.456026,0.5,M-v,38h,T
1.233026,0.15,K161D,1.727644,-1.374502,-0.377214,-0.232563,0.470336,0.40553,0.045747,-0.423934,-0.456026,0.5,M-v,3Eh,T
-0.250165,0.15,K161D,0.779058,-0.09635,-0.408856,1.890205,0.115897,0.83154,-1.090927,-0.385824,-0.456026,0.45,M-v,3Eh,T
1.068227,0.15,K161D,0.135671,-1.149587,1.399757,-0.742548,0.094543,0.845006,-1.110646,-0.433461,-0.456026,0.28,M-v,3Eh,T
-0.678642,0.15,K161D,-0.331949,0.902557,1.552203,-0.404602,0.528047,0.303144,0.685414,-0.314369,-0.456026,0.39,M-v,3Eh,T
1.167106,0.15,K161D,0.306587,-0.494489,-0.370946,-0.761857,0.475661,0.955189,-1.254349,-0.476334,-0.456026,0.55,M-v,3Eh,T
1.101187,0.15,K161D,-1.547815,0.851032,-0.314264,-0.438459,0.53531,0.590003,-0.615068,-0.457279,-0.456026,0.66,M-v,3Eh,T
0.903428,0.15,K161D,-1.204972,0.082393,1.441023,1.173935,0.230534,0.631821,-0.718917,-0.462043,-0.456026,0.4,M-v,3Eh,T
0.870468,0.15,K161D,1.078363,-1.000247,1.442378,1.518928,0.156134,0.916481,-1.207153,-0.466807,-0.456026,0.37,M-v,3Eh,T
-0.052406,0.15,K161D,0.391905,-0.728696,-0.209795,-0.463969,0.549712,0.550396,-0.504729,-0.362006,-0.456026,0.45,M-v,3Eh,T
-0.744562,0.15,K161D,0.027304,0.381709,-1.559075,-0.132371,0.611454,0.312766,0.610623,0.500219,0.267825,0.33,M-v,3Eh,T
-0.447924,0.15,K161D,-1.531973,-0.153939,1.613502,-0.071407,0.638296,0.206994,1.73602,-0.347715,-0.456026,0.53,M-v,3Eh,T
0.969347,0.15,K161D,-0.108371,-1.048087,1.421182,0.229566,0.304285,0.852475,-1.12136,-0.462043,-0.456026,0.3,M-v,3Eh,T
0.343111,0.15,K161D,-0.063345,-0.300241,-0.326567,0.167129,0.191283,0.969606,-1.271121,-0.428697,-0.456026,0.28,M-v,3Eh,T
1.562624,0.15,K161D,0.89837,0.143508,1.483396,-0.315154,0.482239,0.354952,0.323235,-0.447752,-0.456026,0.41,M-v,3Eh,T
0.57383,0.15,K161D,-0.549966,0.650535,-0.253965,0.022469,0.701638,0.452738,-0.165745,-0.390588,-0.456026,0.68,M-v,3Eh,T
-0.118326,0.15,K161D,0.324708,0.844055,1.058533,-0.992002,0.484869,0.324911,0.521529,0.061961,-0.094101,0.33,M-v,3Eh,T
0.63975,0.15,K161D,0.276389,-0.041184,-0.377344,-0.779017,0.324646,1.203527,-1.495343,-0.452516,-0.456026,0.27,M-v,3Eh,T
1.793342,0.15,K161D,-0.132989,1.045019,-1.50781,-1.12904,0.146097,1.182887,-1.478562,-0.385824,-0.456026,0.5,M-v,3Eh,T
0.244232,0.15,K161D,-0.032758,0.045382,1.501354,0.60913,0.256308,0.500603,-0.345668,-0.357242,-0.456026,0.45,M-v,3Eh,T
0.211272,0.15,K161D,0.161761,0.769312,-0.177683,0.229532,0.454716,0.687957,-0.841565,-0.242914,-0.456026,0.36,M-v,3Eh,T
0.079433,0.15,K161D,-1.475844,0.168651,-0.188814,1.17534,0.613348,1.354409,-1.604894,-0.476334,-0.456026,0.38,M-v,3Eh,T
1.331905,0.15,K161D,0.238498,0.131156,1.551303,-0.638305,0.341202,0.52006,-0.41084,-0.409643,-0.456026,0.48,M-v,3Eh,T
1.200066,0.15,K161D,1.014939,-1.673073,-0.199026,-0.218655,0.132395,0.766429,-0.987512,-0.423934,-0.456026,0.49,M-v,3Eh,T
1.562624,0.15,K161D,1.169674,-1.059044,1.676945,-1.121133,0.229259,0.935984,-1.231339,-0.171459,-0.456026,0.42,M-v,3Eh,T
-0.513843,0.15,K161D,0.331491,1.627898,-1.327282,-0.21702,0.049765,1.053153,-1.360708,0.081016,-0.094101,0.42,M-v,3Eh,T
0.277192,0.15,K161D,1.598936,-0.276552,-0.126552,1.053015,0.275334,1.28059,-1.553986,-0.128586,-0.456026,0.32,M-v,3Eh,T
1.694463,0.15,K161D,0.02831,-1.6836,-0.157561,-1.042172,0.352816,0.506292,-0.365155,-0.452516,-0.456026,0.29,M-v,3Eh,T
1.397825,0.15,K161D,1.031216,-0.709237,1.455017,-1.054743,0.661719,0.352214,0.340139,-0.462043,-0.456026,0.46,M-v,3Eh,T
-0.052406,0.15,K161D,0.897309,-0.960506,1.449659,-0.611285,0.772087,0.34299,0.39872,-0.228623,-0.456026,0.43,M-v,3Eh,T
-0.645682,0.15,K161D,-1.323702,-0.338638,-0.76538,-0.821508,0.642784,0.232203,1.390983,0.738403,-0.456026,0.35,M-v,3Eh,T
1.002307,0.15,K161D,-0.916413,-0.098334,1.599682,-0.129791,0.083278,0.849313,-1.116843,-0.052367,-0.456026,0.46,M-v,3Eh,T
1.496704,0.15,K161D,1.180179,1.410779,-0.168457,-0.84658,0.513994,0.365555,0.259781,-0.219096,-0.456026,0.38,M-v,3Eh,T
-0.777521,0.15,K161D,1.200313,-0.964618,1.370269,-0.801965,0.689928,0.349527,0.356935,-0.352479,0.267825,0.36,M-v,3Eh,T
0.804548,0.15,K161D,-0.388407,-1.608002,-0.073357,-0.315461,0.341448,0.485554,-0.292292,-0.204805,-0.456026,0.37,M-v,3Eh,T
1.892221,0.15,K161D,-0.915566,1.393634,-0.119803,-0.930421,0.638592,0.243799,1.252471,-0.36677,-0.456026,0.74,M-v,3Eh,T
1.727423,0.15,K161D,-1.431451,0.872308,1.663452,-0.265993,0.322917,0.85724,-1.128113,-0.400115,-0.456026,0.52,M-v,3Eh,T
2.08998,0.15,K161D,-1.409969,0.61972,1.670941,-0.232013,0.372932,0.642246,-0.743042,-0.300078,-0.456026,0.54,M-v,3Eh,T
0.145353,0.15,K161D,1.090388,-0.828965,-0.042095,0.465414,0.23882,0.814492,-1.065184,-0.200041,-0.456026,0.43,M-v,3Eh,T
-0.97528,0.15,K161D,-0.83928,0.96985,-1.628045,-0.776008,0.742813,0.274531,0.933277,-0.190514,-0.094101,0.35,M-v,3Eh,T
-0.513843,0.15,K161D,-1.051492,0.577513,-0.024364,0.617054,0.418553,0.60797,-0.661145,-0.033312,0.62975,0.35,M-v,3Eh,T
0.804548,0.15,K161D,-1.499788,-1.399202,1.549193,-0.88255,0.657954,1.576,-1.73338,-0.428697,-0.456026,0.58,M-v,3Eh,T
1.562624,0.15,K161D,0.53761,1.166564,-0.019654,-0.808814,0.410982,0.525409,-0.428051,-0.414406,-0.456026,0.31,M-v,3Eh,T
1.463744,0.15,K161D,0.434978,1.071744,-0.083599,-0.406065,0.465823,0.516815,-0.400255,-0.428697,-0.456026,0.39,M-v,3Eh,T
1.397825,0.15,K161D,-0.626413,0.832826,0.14896,-1.02692,0.706382,0.259313,1.083456,-0.395352,-0.456026,0.52,M-v,3Eh,T
1.925181,0.15,K161D,-1.463351,0.782925,0.01417,-1.096559,0.372633,0.797446,-1.038531,-0.438225,-0.456026,0.92,M-v,3Eh,T
-0.513843,0.15,K161D,-1.169089,-0.161565,-0.232667,0.029154,0.739125,0.674692,-0.814122,-0.200041,0.267825,0.33,M-v,3Eh,T
-0.217205,0.15,K161D,-0.361991,-1.580468,-1.181096,-0.850757,0.540253,0.463306,-0.208125,-0.423934,-0.456026,0.34,M-v,3Eh,T
-0.382004,0.15,K161D,1.453349,-0.004797,-0.265929,0.311871,0.279486,0.878251,-1.157163,-0.433461,-0.456026,0.23,M-v,3Eh,T
-0.283125,0.15,K161D,-1.513789,0.913138,1.547649,0.97179,0.442234,0.436305,-0.096463,-0.209568,-0.094101,0.39,M-v,3Eh,T
-0.052406,0.15,K161D,-1.045612,-0.67305,1.518945,0.018707,0.359065,0.622685,-0.697224,-0.390588,-0.456026,0.4,M-v,3Eh,T
0.57383,0.15,K161D,1.469327,-1.3218,1.565062,-0.207743,0.276389,1.132154,-1.435159,-0.457279,-0.456026,0.2,M-v,3Eh,T
-0.744562,0.15,K161D,-0.618432,0.064333,0.109857,0.950608,0.860556,0.447852,-0.145585,-0.442988,-0.456026,0.37,M-v,3Eh,T
0.705669,0.15,K161D,-0.480068,-0.583102,-0.239752,-0.574632,0.619773,0.494556,-0.324546,-0.438225,-0.456026,0.45,M-v,3Eh,T
-0.085366,0.15,K161D,0.251268,-0.833163,0.249446,-0.184263,0.568506,0.758225,-0.973438,-0.357242,-0.456026,0.52,M-v,3Eh,T
0.013514,0.15,K161D,0.108482,0.80815,-0.129218,-0.169258,0.641182,0.497892,-0.336253,-0.404879,-0.456026,0.59,M-v,3Eh,T
-0.349044,0.15,K161D,0.235565,0.440401,0.024766,-0.55386,0.78536,0.504665,-0.35962,-0.314369,-0.456026,0.47,M-v,3Eh,T
0.837508,0.15,K161D,-1.583661,-0.113227,-0.121346,-0.846813,0.307578,1.307514,-1.573108,-0.381061,-0.094101,0.28,M-v,3Eh,T
-0.447924,0.15,K161D,1.222122,-0.689294,0.267659,-0.284081,0.591176,0.406995,0.038574,-0.200041,-0.094101,0.36,M-v,3Eh,T
0.969347,0.15,K161D,-0.781767,-0.116051,-1.468849,-0.841161,0.54447,0.259279,1.083804,-0.357242,-0.456026,0.56,M-v,38h,T
-0.052406,0.15,K161D,-0.330884,1.546423,0.672112,-0.923615,0.489097,0.292166,0.77572,-0.157168,-0.456026,0.42,M-v,38h,T
0.837508,0.15,K161D,0.721,1.200856,0.217504,-0.788939,0.544841,0.342703,0.400586,-0.323896,-0.456026,0.45,M-v,3Eh,T
1.265985,0.15,K161D,1.172486,0.300528,-1.198604,-1.062246,0.366534,0.60359,-0.650123,-0.27626,-0.456026,0.58,M-v,3Eh,T
-0.382004,0.15,K161D,-0.414241,0.200342,-1.41464,1.911908,0.323083,0.498737,-0.339195,0.204871,-0.456026,0.34,M-v,3Eh,T
-0.085366,0.15,K161D,-1.306865,-0.613743,-1.404745,0.305076,0.561247,0.221708,1.526679,-0.423934,-0.456026,0.38,M-v,38h,T
-0.118326,0.15,K161D,-0.004429,1.281718,-1.537434,1.175762,0.346249,0.777789,-1.006591,-0.342951,-0.456026,0.37,M-v,3Eh,T
1.134146,0.15,K161D,0.036904,1.570708,-1.486585,0.195312,0.198678,1.228751,-1.515212,-0.319133,-0.456026,0.38,M-v,3Eh,T
-0.546803,0.15,K161D,-1.184562,1.476326,-1.292122,0.618459,0.526516,1.161534,-1.460679,-0.257205,0.267825,0.37,M-v,3Eh,T
-0.876401,0.15,K161D,-1.054422,-1.383735,-1.561846,3.178017,0.51878,1.425947,-1.650002,-0.04284,0.267825,0.28,M-v,3Eh,T
-1.271918,0.15,K161D,-0.820657,1.326203,-1.502708,3.675237,0.599462,0.293286,0.766248,-0.190514,0.267825,0.43,M-v,3Eh,T
0.738629,0.15,K161D,-1.046361,0.112002,0.281206,-0.47324,0.41877,1.403631,-1.636342,-0.333424,-0.456026,0.29,M-v,3Eh,T
-1.0412,0.15,K161D,1.492664,0.577304,-1.507992,2.768843,0.402703,0.417475,-0.011522,0.019088,-0.456026,0.5,M-v,3Eh,T
-0.151285,0.15,K161D,1.411552,0.285173,-0.556367,-0.614224,0.162486,0.874087,-1.151498,-0.161932,-0.094101,0.42,M-v,3Eh,T
0.046473,0.15,K161D,0.679642,0.394532,0.270618,-0.940346,0.645766,0.935634,-1.230912,-0.200041,-0.456026,0.36,M-v,3Eh,T
-0.382004,0.15,K161D,0.825274,-1.524243,0.017884,-0.361333,0.352436,0.357565,0.307305,-0.285787,-0.094101,0.43,M-v,38h,T
-1.0412,0.15,K161D,1.033614,1.187783,-0.310887,0.500112,0.922897,0.159886,2.614845,-0.204805,-0.456026,0.37,M-v,3Eh,T
-1.238958,0.15,K161D,-0.283213,-0.253518,1.552126,4.564857,0.412589,0.491544,-0.313864,-0.285787,0.267825,0.37,M-v,3Eh,T
-0.382004,0.15,K161D,-1.626602,0.709922,-1.25566,0.145836,0.639285,0.22553,1.476039,-0.295314,-0.456026,0.52,M-v,3Eh,T
1.035267,0.15,K161D,-0.993452,-0.291399,-1.224698,-0.840653,0.212471,0.661797,-0.786569,-0.176223,-0.456026,0.37,M-v,3Eh,T
1.265985,0.15,K161D,0.606688,-1.401346,0.378213,-0.737921,0.319856,0.566851,-0.552129,-0.309605,-0.456026,0.39,M-v,3Eh,T
-0.843441,0.15,K161D,0.981272,-0.042163,-0.811275,0.00461,0.624844,0.167082,2.454136,0.19058,-0.456026,0.44,M-v,38h,T
-0.019446,0.15,K161D,0.751056,-1.301998,0.550177,-0.81734,0.481093,0.369621,0.236259,0.495455,-0.456026,0.34,M-v,3Eh,T
-0.382004,0.15,K161D,-0.816687,-0.350126,-0.987313,-0.101412,0.307463,0.47059,-0.236411,0.285854,-0.094101,0.48,M-v,38h,T
-0.810481,0.15,K161D,0.450757,1.09077,-0.71669,0.27464,0.051915,0.653588,-0.768557,-0.204805,0.267825,0.37,M-v,38h,T
-0.349044,0.15,K161D,-1.562839,1.466668,0.096749,-0.459189,0.697055,0.210298,1.686883,-0.157168,-0.456026,0.46,M-v,3Eh,T
-0.085366,0.15,K161D,0.80683,-0.172369,-0.79641,-0.522937,0.449886,0.368655,0.241806,0.019088,-0.456026,0.36,M-v,3Eh,T
-0.283125,0.15,K161D,1.008227,1.006332,0.408632,2.498583,0.287137,0.765031,-0.985131,-0.147641,-0.456026,0.37,M-v,3Eh,T
-0.052406,0.15,K161D,-1.551033,0.105823,-1.096825,-0.197878,0.522427,0.221107,1.534768,-0.242914,-0.456026,0.33,M-v,38h,T
-0.151285,0.15,K161D,-1.109597,-0.920758,-1.335647,0.779085,0.357937,0.84046,-1.104049,-0.180986,-0.456026,0.38,M-v,3Eh,T
-0.250165,0.15,K161D,0.234698,1.109394,0.393301,1.977989,0.324802,0.515684,-0.396541,-0.266732,-0.456026,0.32,M-v,3Eh,T
-1.403757,0.15,K161D,0.080306,0.386568,-0.403993,0.955457,0.738785,0.326431,0.510771,-0.347715,-0.094101,0.54,M-v,3Eh,T
0.804548,0.15,K161D,-0.256031,0.928587,0.420926,-0.920826,0.412715,0.693167,-0.852104,-0.023785,-0.094101,0.38,M-v,3Eh,T
-0.876401,0.15,K161D,-1.594744,-0.499573,0.602957,1.016577,0.725937,0.6657,-0.795001,0.476401,0.991676,0.55,M-v,3Eh,T
0.969347,0.15,K161D,-0.550327,0.337801,0.588841,-0.724816,0.363528,1.270322,-1.546515,-0.342951,-0.456026,0.44,M-v,3Eh,T
-0.777521,0.15,K161D,-0.405173,0.06785,0.31215,-0.630421,0.95461,0.29832,0.724414,0.3192,-0.456026,0.42,M-v,3Eh,T
-0.316084,0.15,K161D,-0.932482,1.699175,0.790812,-0.811653,0.558296,0.259119,1.085466,-0.214332,-0.456026,0.31,M-v,3Eh,T
1.562624,0.15,K161D,-1.519479,0.281689,-0.945691,-1.007762,0.428893,0.443895,-0.128992,-0.371533,-0.456026,0.45,M-v,3Eh,T
0.310152,0.15,K161D,0.709964,0.840855,-0.830841,-0.15162,0.732318,0.375109,0.205184,-0.252441,-0.456026,0.34,M-v,3Eh,T
0.046473,0.15,K161D,-0.856732,1.553154,0.560031,-1.036014,0.610959,0.259099,1.085667,-0.200041,-0.456026,0.38,M-v,3Eh,T
-0.612722,0.15,K161D,-0.386729,-0.767688,0.49139,-0.783871,0.424114,0.319398,0.561276,-0.447752,-0.456026,0.26,M-v,38h,T
-0.118326,0.15,K161D,0.524366,-0.139418,0.402039,-0.761533,0.874804,0.363683,0.270763,-0.423934,-0.456026,0.58,M-v,3Eh,T
1.331905,0.15,K161D,-1.364687,0.346381,-1.043222,-0.794821,0.628538,0.238505,1.314313,-0.438225,-0.456026,0.56,M-v,3Eh,T
-0.909361,0.15,K161D,-0.054314,-0.807532,1.068537,0.927551,0.493796,0.779079,-1.008728,-0.190514,0.267825,0.31,M-v,3Eh,T
1.463744,0.15,K161D,0.310385,-0.135744,-0.925488,-0.667842,0.289642,0.548936,-0.500408,-0.395352,-0.456026,0.3,M-v,3Eh,T
0.63975,0.15,K161D,-0.574053,0.041967,0.677878,0.327127,0.601762,1.884423,-1.86916,-0.390588,-0.456026,0.52,M-v,3Eh,T
0.145353,0.15,K161D,-0.244561,0.949322,0.728242,-0.636325,0.679402,0.293299,0.766137,-0.057131,-0.456026,0.35,M-v,3Eh,T
-0.645682,0.15,K161D,-0.738671,1.223382,0.809434,-0.791965,0.575527,0.26468,1.028847,-0.085713,-0.094101,0.38,M-v,3Eh,T
-1.00824,0.15,K161D,0.364196,-0.015626,-0.035197,-0.566906,0.551822,0.361655,0.282762,0.419237,0.267825,0.36,M-v,3Eh,T
-0.711602,0.15,K161D,1.236458,-0.171813,-1.007701,1.017007,0.096266,0.816201,-1.067805,-0.100004,-0.094101,0.36,M-v,3Eh,T
-0.316084,0.15,K161D,1.020976,-0.994922,-0.945409,-0.069976,0.275487,0.556665,-0.523061,-0.390588,-0.456026,0.57,M-v,3Eh,T
1.035267,0.15,K161D,1.343554,1.316396,0.784042,-0.717303,0.308216,0.603581,-0.650101,-0.27626,-0.456026,0.56,M-v,3Eh,T
0.145353,0.15,K161D,-1.119354,1.015329,-1.219134,-0.834736,0.634967,0.259935,1.077033,-0.452516,-0.456026,0.16,M-v,3Eh,T
-0.184245,0.15,K161D,1.086835,0.857331,-0.860809,0.685793,0.287502,0.854615,-1.124401,-0.057131,0.267825,0.32,M-v,3Eh,T
-0.97528,0.15,K161D,1.332251,0.204457,-0.72093,0.537805,0.651066,0.198038,1.87602,0.328727,-0.094101,0.38,M-v,3Eh,T
0.63975,0.15,K161D,-0.933287,0.362823,-0.907021,1.0296,0.14993,0.707937,-0.881278,-0.395352,-0.456026,0.62,M-v,3Eh,T
-1.07416,0.15,K161D,0.872662,-0.407666,0.451735,-0.228197,0.730744,0.171732,2.356275,1.095678,-0.456026,0.37,M-v,3Eh,T
-1.370798,0.15,K161D,0.317116,-1.146538,1.106117,4.995066,0.436175,0.353059,0.334896,0.033379,-0.094101,0.4,M-v,38h,T
-0.250165,0.15,K161D,-1.556594,-1.452263,1.195034,-1.010672,0.621071,0.232312,1.389633,1.443427,-0.456026,0.31,M-v,3Eh,T
0.079433,0.15,K161D,-1.063531,1.530195,0.790787,1.795148,0.299768,0.459415,-0.192709,-0.352479,-0.456026,0.48,M-v,38h,T
-0.250165,0.15,K161D,-1.320355,0.421746,-0.779239,1.020838,0.615655,0.244053,1.24956,-0.166695,-0.456026,0.47,M-v,3Eh,T
1.925181,0.15,K161D,-1.045439,-1.686924,0.954704,-0.931169,0.037069,0.907924,-1.196269,6.564376,-0.456026,0.53,M-v,3Eh,T
-0.876401,0.15,K161D,0.997836,-0.14061,0.595503,1.030475,0.727211,0.6255,-0.703964,-0.057131,-0.094101,0.29,M-v,3Eh,T
-0.085366,0.15,K161D,0.021373,0.074811,-0.70049,-0.393545,0.465298,0.32617,0.512614,-0.13335,0.267825,0.35,M-v,38h,T
0.211272,0.15,K161D,0.104372,-0.783401,-0.760816,-0.23493,0.208123,0.730406,-0.923761,-0.285787,-0.456026,0.5,M-v,3Eh,T
-0.480883,0.15,K161D,-0.024162,-1.597961,0.869543,-0.486787,0.467328,0.32104,0.549318,0.161998,-0.094101,0.35,M-v,38h,T
0.112393,0.15,K161D,-0.213307,1.652865,1.19534,-0.996514,0.439131,0.311565,0.619754,-0.36677,-0.456026,0.22,M-v,38h,T
-0.645682,0.15,K161D,1.045258,0.964524,-0.700425,-0.506652,0.664993,0.629186,-0.712714,-0.247678,0.267825,0.46,M-v,3Eh,T
-0.349044,0.15,K161D,-0.638368,-1.27185,-0.77032,2.468487,0.188967,0.651382,-0.763652,-0.404879,-0.456026,0.82,M-v,3Eh,T
1.562624,0.15,K161D,0.898061,1.11429,0.921268,0.031327,0.39597,0.577693,-0.582127,-0.414406,-0.456026,0.48,M-v,3Eh,T
-0.316084,0.15,K161D,-0.281642,-1.474809,1.044976,-0.342957,0.520011,0.310708,0.6263,0.014324,-0.094101,0.27,M-v,3Eh,T
-0.94232,0.15,K161D,-0.188438,-1.27462,-0.64094,1.285971,0.524119,1.146827,-1.448041,-0.252441,0.267825,0.22,M-v,3Eh,T
0.376071,0.15,K161D,-0.724004,-1.316481,1.032941,-1.037665,0.501687,0.285654,0.832009,-0.228623,-0.456026,0.25,M-v,38h,T
-0.382004,0.15,K161D,1.728879,0.668468,-0.255875,-0.706102,0.443055,0.462645,-0.205525,-0.166695,-0.094101,0.37,M-v,3Eh,T
0.672709,0.15,K161D,1.683153,-0.092386,-0.586959,-0.675702,0.333057,0.431409,-0.074972,-0.442988,-0.456026,0.15,M-v,38h,T
-0.447924,0.15,K161D,-0.186761,-0.013198,-0.219897,-0.540085,0.438179,0.321382,0.546844,0.200108,-0.094101,0.32,M-v,38h,T
1.430784,0.15,K161D,0.14815,1.454436,1.267926,-0.765845,0.52898,0.334611,0.454266,-0.381061,-0.456026,0.3,M-v,3Eh,T
-0.810481,0.15,K161D,1.675237,-0.31313,0.952255,0.337646,0.439025,0.473306,-0.246774,-0.285787,0.267825,0.43,M-v,3Eh,T
-0.579763,0.15,K161D,0.852534,-1.487888,-1.481585,-0.817811,0.514746,0.405986,0.043511,0.152471,0.267825,0.33,M-v,3Eh,T
0.57383,0.15,K161D,1.225612,1.128479,-0.980483,-0.951549,0.214754,0.655591,-0.772987,0.176289,0.62975,0.33,M-v,3Eh,T
-0.382004,0.15,K161D,-0.22941,-1.65571,1.284141,-0.556304,0.426127,0.314683,0.596182,-0.223859,-0.094101,0.31,M-v,38h,T
-0.118326,0.15,K161D,-0.413082,-1.22933,0.711465,-0.627617,0.445232,0.300268,0.708542,-0.32866,-0.456026,0.38,M-v,38h,T
1.727423,0.15,K161D,-0.467708,-0.369991,-0.165456,-0.97387,0.130339,0.735792,-0.933623,-0.485861,-0.456026,0.05,M-v,3Eh,T
-0.414964,0.15,K161D,-1.385308,-0.147064,0.36921,-0.6457,0.639711,0.247929,1.205759,0.076252,0.62975,0.34,M-v,3Eh,T
-0.612722,0.15,K161D,-1.274379,1.699899,1.757803,0.000061,0.31514,0.481236,-0.276465,0.952768,-0.094101,0.3,M-v,38h,T
1.134146,0.15,K161D,-1.519429,1.393336,1.250676,-0.764513,0.246828,0.66031,-0.783333,-0.019021,0.267825,0.35,M-v,3Eh,T
0.277192,0.15,K161D,0.093062,-1.502209,1.164725,-0.535823,0.221603,0.558582,-0.528601,-0.466807,-0.456026,0.25,M-v,38h,T
-0.118326,0.15,K161D,-1.441676,1.575897,-1.594505,-0.552721,0.590996,0.24221,1.270801,0.147707,-0.456026,0.4,M-v,3Eh,T
0.441991,0.15,K161D,-0.759708,0.021616,1.734489,0.930005,0.355899,1.089963,-1.396516,-0.452516,-0.456026,0.53,M-v,3Eh,T
0.441991,0.15,K161D,0.603349,-0.620594,0.038367,0.225828,0.462427,0.365769,0.258533,-0.442988,-0.456026,0.5,M-v,3Eh,T
1.101187,0.15,K161D,0.941106,0.613313,0.054539,-0.915248,0.520301,0.416964,-0.009129,-0.342951,-0.456026,0.44,M-v,3Eh,T
1.463744,0.15,K161D,-0.802869,-0.088856,0.007002,-0.813587,0.30863,0.511317,-0.382065,-0.423934,-0.456026,0.25,M-v,3Eh,T
1.430784,0.15,K161D,-0.666756,0.379476,0.01781,-0.635019,0.334606,0.535856,-0.460834,-0.457279,-0.456026,0.31,M-v,3Eh,T
-0.480883,0.15,K161D,-0.808206,1.192874,0.072312,1.405481,0.70583,0.770734,-0.994797,0.419237,0.267825,0.39,M-v,3Eh,T
0.277192,0.15,K161D,-0.311165,1.376574,1.785285,-0.557262,0.426482,0.311477,0.620424,-0.466807,-0.456026,0.11,M-v,38h,T
-0.316084,0.15,K161D,1.12336,0.595808,0.252873,-0.276382,0.476685,0.435288,-0.092033,0.362073,-0.456026,0.4,M-v,3Eh,T
0.474951,0.15,K161D,-0.221471,1.030603,-1.568128,-0.889598,0.583657,0.316959,0.579224,-0.295314,-0.456026,0.71,M-v,3Eh,T
0.936388,0.15,K161D,-1.324791,1.468248,-1.547715,-1.004883,0.592932,0.250056,1.182201,-0.323896,-0.456026,0.29,M-v,3Eh,T
-0.97528,0.15,K161D,-0.8182,0.288175,0.102065,1.181709,0.443007,0.289082,0.802116,-0.123822,-0.094101,0.34,M-v,38h,T
1.793342,0.15,K161D,0.925093,-0.445799,0.080199,-0.458809,0.299936,0.617258,-0.684085,-0.376297,-0.456026,1,M-v,3Eh,T
-0.843441,0.15,K161D,-0.043457,-0.695737,-1.433335,0.539634,0.664274,0.597626,-0.6349,0.419237,0.267825,0.44,M-v,3Eh,T
0.046473,0.15,K161D,1.09215,1.152744,-1.421359,-0.33413,0.16108,0.625878,-0.704866,-0.104767,-0.094101,0.46,M-v,38h,T
-0.250165,0.15,K161D,-1.027532,-0.298471,0.581002,-0.665103,0.463053,0.277242,0.907976,-0.214332,-0.456026,0.34,M-v,38h,T
0.60679,0.15,K161D,-0.837657,-0.527583,0.176629,-0.229535,0.595298,0.279171,0.890215,-0.371533,-0.456026,0.54,M-v,3Eh,T
0.441991,0.15,K161D,1.637425,-0.762125,0.265235,-0.701014,0.447036,0.437858,-0.103192,-0.362006,-0.456026,0.27,M-v,3Eh,T
-0.316084,0.15,K161D,0.555006,0.358511,-1.08787,-0.710384,0.637313,0.365359,0.26093,-0.214332,-0.456026,0.4,M-v,3Eh,T
-0.283125,0.15,K161D,-1.459967,-0.569673,1.502989,-0.463809,0.646501,0.255045,1.128246,-0.138113,-0.456026,0.29,M-v,3Eh,T
1.364865,0.15,K161D,-1.421637,-1.194057,0.122967,-0.94986,0.279807,1.106026,-1.411518,-0.323896,-0.094101,0.42,M-v,3Eh,T
1.430784,0.15,K161D,1.218765,-1.327522,-1.593642,-0.308505,0.453803,0.434982,-0.090695,-0.404879,-0.456026,0.31,M-v,3Eh,T
-0.513843,0.15,K161D,0.967209,-1.544674,-1.553406,0.580927,0.65008,0.181112,2.171718,0.376364,-0.456026,0.33,M-v,3Eh,T
1.068227,0.15,K161D,0.853184,-0.871297,-1.554862,-0.55571,0.455811,0.65902,-0.780518,-0.180986,-0.094101,0.3,M-v,3Eh,T
